price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,calculated_host_listings_count,room_type,neighbourhood_group
75,2,7,0.74,7,1,Entire home/apt,Brooklyn
45,27,6,0.19,94,1,Private room,Brooklyn
59,3,4,1.88,361,9,Private room,Queens
120,1,119,4.2,85,4,Entire home/apt,Brooklyn
100,1,8,6.67,236,5,Private room,Manhattan
199,3,12,0.65,17,2,Entire home/apt,Manhattan
65,1,6,1.96,31,1,Private room,Queens
75,30,2,0.04,352,8,Private room,Manhattan
165,2,2,0.04,0,1,Entire home/apt,Manhattan
200,1,7,0.37,0,1,Entire home/apt,Manhattan
65,1,56,1.58,0,3,Entire home/apt,Brooklyn
250,1,4,0.07,165,4,Entire home/apt,Brooklyn
249,7,0,0.0,0,2,Entire home/apt,Brooklyn
35,30,1,1.0,53,3,Private room,Brooklyn
69,5,0,0.0,0,1,Private room,Brooklyn
50,10,0,0.0,0,1,Private room,Brooklyn
75,1,0,0.0,0,1,Entire home/apt,Queens
375,2,4,1.24,208,1,Entire home/apt,Manhattan
75,1,1,0.33,0,3,Private room,Queens
170,3,0,0.0,0,1,Entire home/apt,Manhattan
170,2,84,1.51,178,1,Entire home/apt,Queens
30,15,0,0.0,0,1,Private room,Queens
143,2,8,0.26,365,1,Private room,Manhattan
47,1,2,0.11,0,1,Private room,Manhattan
85,2,16,0.25,0,1,Shared room,Manhattan
95,3,0,0.0,0,1,Entire home/apt,Brooklyn
42,14,32,1.14,72,2,Private room,Brooklyn
131,30,2,0.23,0,1,Entire home/apt,Manhattan
150,2,22,2.04,118,1,Entire home/apt,Queens
70,1,1,1.0,89,1,Private room,Queens
69,2,3,3.0,2,1,Private room,Brooklyn
55,2,53,2.31,88,1,Private room,Brooklyn
120,5,1,0.16,0,1,Entire home/apt,Manhattan
300,3,6,3.4,180,1,Entire home/apt,Manhattan
60,2,6,0.21,0,1,Private room,Brooklyn
70,2,227,2.4,37,1,Private room,Brooklyn
240,2,8,0.13,93,2,Private room,Manhattan
80,3,110,3.48,11,1,Private room,Manhattan
85,1,89,4.35,58,4,Private room,Brooklyn
100,2,170,1.61,346,1,Private room,Manhattan
150,1,1,0.18,0,1,Private room,Brooklyn
69,1,1,0.02,0,1,Entire home/apt,Manhattan
65,7,9,1.15,326,47,Private room,Manhattan
75,1,59,0.69,0,2,Private room,Queens
55,2,4,0.15,0,1,Private room,Manhattan
54,2,2,0.08,0,1,Private room,Brooklyn
150,4,19,0.62,80,1,Entire home/apt,Brooklyn
60,1,0,0.0,0,1,Private room,Brooklyn
118,2,153,3.77,337,1,Entire home/apt,Queens
115,2,4,1.29,46,1,Entire home/apt,Brooklyn
65,1,1,1.0,188,1,Private room,Brooklyn
99,5,0,0.0,12,1,Private room,Manhattan
145,4,115,1.9,262,2,Entire home/apt,Manhattan
94,6,4,0.57,11,1,Entire home/apt,Brooklyn
93,120,34,0.47,316,19,Entire home/apt,Manhattan
175,1,0,0.0,0,1,Entire home/apt,Manhattan
100,21,0,0.0,332,1,Private room,Manhattan
60,1,0,0.0,0,1,Private room,Brooklyn
75,3,87,4.91,267,1,Entire home/apt,Brooklyn
132,1,14,0.51,326,3,Private room,Manhattan
220,3,4,4.0,76,1,Entire home/apt,Brooklyn
84,2,138,1.69,225,1,Private room,Brooklyn
300,2,3,0.47,133,1,Private room,Queens
135,4,1,1.0,0,1,Entire home/apt,Manhattan
60,1,20,1.52,177,7,Private room,Brooklyn
200,5,1,0.12,89,4,Entire home/apt,Manhattan
28,1,0,0.0,0,1,Private room,Brooklyn
60,3,20,1.91,62,1,Private room,Brooklyn
49,2,14,4.08,165,4,Private room,Queens
150,6,5,0.09,0,1,Entire home/apt,Brooklyn
40,1,1,0.83,37,2,Private room,Brooklyn
100,3,14,0.98,364,1,Private room,Brooklyn
45,2,3,0.57,0,1,Private room,Bronx
55,2,247,2.51,275,2,Private room,Brooklyn
95,4,0,0.0,0,2,Entire home/apt,Brooklyn
80,2,9,0.36,72,3,Private room,Manhattan
349,2,0,0.0,365,1,Entire home/apt,Manhattan
300,30,0,0.0,310,7,Entire home/apt,Manhattan
45,1,51,11.59,66,1,Private room,Queens
51,1,45,1.35,351,4,Private room,Brooklyn
228,2,14,0.41,0,1,Entire home/apt,Manhattan
90,7,1,1.0,365,1,Private room,Queens
226,3,25,0.36,80,1,Entire home/apt,Manhattan
180,2,1,1.0,342,1,Private room,Manhattan
175,2,0,0.0,0,1,Entire home/apt,Manhattan
108,2,4,0.09,0,1,Entire home/apt,Brooklyn
70,2,0,0.0,0,1,Private room,Brooklyn
65,2,15,5.29,292,2,Private room,Manhattan
160,2,3,0.29,167,2,Entire home/apt,Brooklyn
350,1,4,4.0,164,1,Entire home/apt,Manhattan
86,4,4,0.3,0,1,Entire home/apt,Brooklyn
36,1,1,0.24,0,1,Private room,Brooklyn
150,30,0,0.0,266,9,Entire home/apt,Manhattan
350,2,0,0.0,205,1,Entire home/apt,Manhattan
89,1,5,5.0,317,4,Private room,Queens
289,3,2,2.0,129,1,Entire home/apt,Manhattan
210,1,0,0.0,0,1,Entire home/apt,Brooklyn
120,3,33,0.62,0,1,Entire home/apt,Manhattan
70,1,0,0.0,0,1,Private room,Queens
350,14,0,0.0,0,1,Entire home/apt,Manhattan
150,3,1,1.0,78,1,Entire home/apt,Queens
70,5,1,1.0,7,1,Private room,Brooklyn
199,3,14,1.33,3,1,Entire home/apt,Manhattan
100,4,0,0.0,0,1,Private room,Brooklyn
261,4,196,4.3,125,1,Entire home/apt,Manhattan
80,1,42,1.7,0,1,Private room,Manhattan
170,1,12,0.3,0,1,Entire home/apt,Brooklyn
84,1,0,0.0,0,1,Private room,Manhattan
80,1,1,0.01,0,1,Private room,Manhattan
150,15,2,0.24,57,1,Entire home/apt,Brooklyn
99,2,52,0.65,30,1,Entire home/apt,Manhattan
45,1,8,0.26,0,1,Private room,Brooklyn
150,1,10,3.57,206,1,Entire home/apt,Brooklyn
150,7,0,0.0,7,1,Entire home/apt,Brooklyn
225,1,0,0.0,0,1,Entire home/apt,Manhattan
40,5,119,3.16,3,2,Private room,Brooklyn
350,3,11,0.83,88,1,Entire home/apt,Manhattan
39,4,47,1.22,131,2,Shared room,Manhattan
85,2,9,4.58,319,2,Private room,Brooklyn
55,20,3,0.09,0,1,Private room,Brooklyn
80,5,2,0.17,0,1,Private room,Manhattan
58,30,0,0.0,333,5,Private room,Brooklyn
199,29,12,0.17,31,1,Entire home/apt,Manhattan
100,1,13,3.28,183,1,Entire home/apt,Queens
129,1,32,1.62,363,17,Private room,Brooklyn
215,1,3,0.42,0,1,Entire home/apt,Manhattan
50,1,0,0.0,0,2,Private room,Manhattan
105,2,3,0.09,0,1,Entire home/apt,Manhattan
125,5,7,0.84,180,1,Private room,Brooklyn
60,2,23,1.23,0,4,Private room,Queens
99,3,10,0.51,0,2,Entire home/apt,Manhattan
225,10,14,0.52,11,1,Entire home/apt,Manhattan
200,3,20,0.29,0,1,Entire home/apt,Manhattan
90,5,1,0.03,0,1,Private room,Manhattan
145,2,3,0.07,0,1,Entire home/apt,Manhattan
183,30,2,0.19,365,15,Entire home/apt,Queens
90,3,8,0.32,0,1,Entire home/apt,Brooklyn
65,30,13,1.77,333,4,Private room,Brooklyn
96,2,18,0.62,364,1,Private room,Queens
15,1,2,0.07,0,2,Private room,Brooklyn
77,3,5,0.08,0,1,Private room,Brooklyn
195,3,11,1.71,13,1,Entire home/apt,Manhattan
325,3,29,0.84,349,1,Entire home/apt,Manhattan
45,1,0,0.0,0,1,Private room,Brooklyn
139,5,0,0.0,0,1,Entire home/apt,Manhattan
150,3,37,0.86,320,1,Entire home/apt,Brooklyn
250,4,43,0.52,347,1,Entire home/apt,Manhattan
75,1,3,2.81,364,1,Private room,Manhattan
80,4,0,0.0,0,2,Entire home/apt,Queens
89,1,25,10.56,160,3,Private room,Brooklyn
50,1,3,0.07,0,2,Private room,Brooklyn
175,1,3,3.0,87,1,Private room,Brooklyn
69,3,6,0.62,174,1,Private room,Brooklyn
265,29,0,0.0,331,96,Entire home/apt,Manhattan
65,2,3,0.28,28,3,Private room,Brooklyn
175,2,4,0.85,18,2,Entire home/apt,Manhattan
65,6,1,0.03,0,1,Private room,Manhattan
150,1,17,1.63,362,1,Private room,Manhattan
62,1,53,2.36,178,1,Entire home/apt,Queens
80,5,0,0.0,0,1,Private room,Manhattan
125,1,186,3.33,271,1,Private room,Manhattan
161,2,2,2.0,288,1,Entire home/apt,Brooklyn
139,365,13,0.23,365,1,Private room,Manhattan
140,30,1,0.09,267,6,Entire home/apt,Manhattan
225,2,3,0.13,0,1,Entire home/apt,Manhattan
105,4,18,0.52,0,1,Entire home/apt,Manhattan
45,2,1,1.0,1,1,Private room,Brooklyn
54,6,6,0.65,225,2,Private room,Brooklyn
84,1,2,0.08,2,1,Private room,Manhattan
32,2,6,0.95,169,1,Shared room,Queens
225,2,62,1.62,231,1,Entire home/apt,Manhattan
100,14,0,0.0,123,1,Private room,Brooklyn
125,1,4,0.79,165,2,Private room,Manhattan
120,1,1,1.0,358,2,Private room,Manhattan
200,7,6,0.27,0,1,Entire home/apt,Brooklyn
400,4,5,3.75,327,1,Entire home/apt,Manhattan
65,3,15,0.67,109,2,Private room,Brooklyn
30,4,3,0.27,0,1,Private room,Brooklyn
65,1,38,0.6,239,10,Private room,Brooklyn
200,1,0,0.0,0,1,Entire home/apt,Manhattan
70,1,206,2.72,15,1,Private room,Manhattan
250,6,0,0.0,87,1,Entire home/apt,Manhattan
285,7,0,0.0,6,1,Entire home/apt,Brooklyn
75,2,1,0.05,89,1,Private room,Queens
110,2,0,0.0,0,1,Private room,Brooklyn
60,10,1,0.14,365,1,Private room,Brooklyn
300,30,0,0.0,329,14,Entire home/apt,Manhattan
150,2,18,0.86,364,2,Entire home/apt,Queens
60,2,55,2.64,118,1,Private room,Queens
70,2,85,3.33,16,1,Private room,Brooklyn
70,2,32,0.64,63,5,Private room,Manhattan
149,30,2,0.08,339,87,Entire home/apt,Manhattan
48,30,2,0.04,306,43,Private room,Brooklyn
95,3,4,0.14,0,1,Entire home/apt,Manhattan
110,1,166,6.37,71,2,Private room,Manhattan
100,1,28,14.0,20,2,Private room,Brooklyn
125,10,2,0.18,24,1,Entire home/apt,Brooklyn
60,5,18,0.73,154,2,Private room,Manhattan
30,3,3,0.1,0,1,Private room,Brooklyn
59,3,11,0.46,0,5,Private room,Brooklyn
75,5,46,0.6,343,1,Private room,Manhattan
170,3,0,0.0,0,1,Entire home/apt,Brooklyn
70,3,5,0.51,0,1,Private room,Brooklyn
60,1,8,0.22,364,1,Private room,Bronx
95,4,132,1.27,46,1,Entire home/apt,Brooklyn
49,4,19,0.35,0,2,Private room,Brooklyn
49,2,0,0.0,0,1,Private room,Manhattan
200,7,28,0.55,363,3,Entire home/apt,Manhattan
70,1,15,0.45,0,1,Private room,Brooklyn
77,2,0,0.0,170,7,Private room,Brooklyn
160,14,20,0.37,43,1,Entire home/apt,Manhattan
75,2,0,0.0,14,1,Entire home/apt,Queens
90,1,1,0.02,0,1,Private room,Manhattan
98,3,0,0.0,0,5,Private room,Brooklyn
87,59,51,0.66,0,1,Entire home/apt,Manhattan
60,2,0,0.0,175,2,Private room,Brooklyn
63,3,2,0.04,0,1,Private room,Brooklyn
233,2,92,3.08,219,1,Entire home/apt,Manhattan
35,3,2,0.32,50,4,Shared room,Brooklyn
49,2,52,1.95,194,1,Shared room,Manhattan
35,4,1,0.43,7,1,Private room,Brooklyn
125,3,1,0.02,0,1,Private room,Brooklyn
65,7,0,0.0,0,1,Private room,Manhattan
90,30,1,0.02,0,1,Private room,Brooklyn
225,1,14,0.25,0,1,Entire home/apt,Manhattan
160,3,6,0.56,0,2,Entire home/apt,Manhattan
220,3,27,0.45,68,1,Entire home/apt,Brooklyn
130,2,24,3.27,2,1,Entire home/apt,Brooklyn
69,30,0,0.0,0,5,Private room,Manhattan
150,5,1,0.16,48,1,Entire home/apt,Brooklyn
200,30,0,0.0,164,10,Entire home/apt,Manhattan
75,14,10,0.45,341,1,Private room,Brooklyn
65,1,7,0.59,0,1,Private room,Brooklyn
120,30,3,0.26,342,20,Entire home/apt,Manhattan
41,3,1,1.0,57,1,Private room,Brooklyn
115,1,75,2.0,81,1,Entire home/apt,Brooklyn
47,1,90,4.13,100,2,Private room,Queens
150,3,2,0.92,0,1,Entire home/apt,Brooklyn
63,1,0,0.0,19,1,Entire home/apt,Brooklyn
115,5,1,0.03,0,1,Entire home/apt,Brooklyn
45,3,2,0.04,0,1,Private room,Brooklyn
230,5,1,0.11,0,1,Entire home/apt,Manhattan
199,3,1,0.05,0,1,Entire home/apt,Manhattan
150,7,2,2.0,61,1,Entire home/apt,Manhattan
150,1,0,0.0,0,1,Entire home/apt,Brooklyn
80,30,57,1.1,245,3,Private room,Manhattan
124,5,85,1.45,238,1,Entire home/apt,Brooklyn
39,1,82,0.94,365,2,Private room,Brooklyn
180,10,16,1.27,61,1,Entire home/apt,Brooklyn
180,3,5,0.26,0,1,Entire home/apt,Manhattan
25,3,119,2.9,349,2,Shared room,Brooklyn
35,5,3,0.27,0,1,Private room,Brooklyn
38,30,1,0.08,310,18,Private room,Queens
85,30,2,0.44,118,3,Entire home/apt,Manhattan
45,1,0,0.0,15,1,Shared room,Queens
250,3,0,0.0,5,1,Private room,Manhattan
150,6,1,0.02,0,1,Entire home/apt,Manhattan
30,4,5,0.33,0,3,Private room,Manhattan
70,2,0,0.0,310,2,Private room,Queens
150,1,7,7.0,2,1,Entire home/apt,Manhattan
170,1,0,0.0,157,1,Private room,Queens
300,4,31,2.16,286,1,Entire home/apt,Manhattan
70,1,209,6.45,203,1,Private room,Manhattan
499,1,0,0.0,341,10,Entire home/apt,Queens
90,4,64,3.71,106,1,Entire home/apt,Queens
140,1,3,0.2,0,1,Entire home/apt,Manhattan
200,2,2,0.05,0,1,Entire home/apt,Manhattan
90,1,0,0.0,12,1,Private room,Manhattan
85,1,3,0.03,0,1,Private room,Manhattan
255,6,12,0.24,66,1,Entire home/apt,Brooklyn
140,7,0,0.0,0,1,Entire home/apt,Brooklyn
449,3,0,0.0,357,4,Private room,Manhattan
408,2,2,0.95,273,327,Entire home/apt,Manhattan
230,2,2,2.0,274,1,Entire home/apt,Brooklyn
55,1,45,5.74,83,3,Private room,Brooklyn
85,3,32,0.9,0,2,Private room,Manhattan
210,1,0,0.0,135,1,Entire home/apt,Manhattan
100,5,3,0.05,0,1,Entire home/apt,Brooklyn
50,5,6,1.41,54,1,Private room,Queens
269,30,0,0.0,310,232,Entire home/apt,Manhattan
160,2,1,0.42,102,1,Entire home/apt,Brooklyn
45,4,3,0.12,0,1,Private room,Brooklyn
490,2,4,3.33,248,1,Entire home/apt,Manhattan
95,5,10,1.63,5,1,Private room,Manhattan
130,2,41,1.77,142,1,Entire home/apt,Brooklyn
280,30,32,3.69,112,1,Entire home/apt,Manhattan
117,3,126,3.91,66,2,Entire home/apt,Manhattan
199,3,45,1.82,0,1,Entire home/apt,Manhattan
250,2,150,2.57,309,1,Entire home/apt,Brooklyn
80,2,50,0.83,6,1,Private room,Manhattan
130,2,10,1.95,96,2,Entire home/apt,Brooklyn
100,1,0,0.0,245,9,Private room,Manhattan
120,5,2,0.22,0,1,Entire home/apt,Manhattan
80,3,48,4.15,209,1,Entire home/apt,Queens
43,2,65,2.87,364,6,Private room,Queens
39,30,18,0.3,168,6,Private room,Manhattan
47,30,0,0.0,323,10,Private room,Queens
58,4,20,1.69,10,1,Private room,Manhattan
100,7,9,0.1,0,1,Entire home/apt,Brooklyn
89,4,5,0.12,2,1,Entire home/apt,Brooklyn
59,2,2,2.0,74,3,Private room,Brooklyn
56,2,15,2.33,57,1,Private room,Brooklyn
275,2,119,4.08,65,1,Entire home/apt,Brooklyn
135,1,69,10.67,158,1,Entire home/apt,Queens
35,5,9,0.16,0,2,Private room,Queens
95,3,12,0.3,0,1,Entire home/apt,Brooklyn
60,1,90,4.35,77,4,Shared room,Manhattan
204,29,0,0.0,158,327,Entire home/apt,Manhattan
99,1,94,7.32,333,6,Entire home/apt,Queens
220,1,1,0.02,0,1,Entire home/apt,Manhattan
225,1,0,0.0,0,1,Entire home/apt,Manhattan
188,3,6,0.44,364,1,Entire home/apt,Manhattan
75,2,2,0.15,0,1,Entire home/apt,Brooklyn
85,6,2,0.14,0,1,Private room,Manhattan
40,5,0,0.0,356,10,Private room,Brooklyn
56,1,12,5.37,179,7,Private room,Queens
110,1,3,0.05,0,1,Entire home/apt,Brooklyn
150,35,2,0.16,83,1,Entire home/apt,Manhattan
65,2,10,0.52,0,1,Private room,Queens
118,1,2,0.09,0,1,Entire home/apt,Brooklyn
140,2,1,0.02,0,1,Entire home/apt,Brooklyn
36,2,1,0.13,0,1,Private room,Brooklyn
150,2,61,1.83,0,1,Entire home/apt,Brooklyn
199,5,8,0.12,9,1,Entire home/apt,Manhattan
300,1,0,0.0,317,8,Private room,Manhattan
190,1,3,3.0,269,2,Entire home/apt,Brooklyn
60,1,11,0.57,0,2,Private room,Brooklyn
147,3,109,2.5,191,2,Entire home/apt,Brooklyn
175,1,1,0.03,0,1,Entire home/apt,Brooklyn
75,3,0,0.0,0,1,Private room,Queens
145,25,1,0.02,0,1,Entire home/apt,Brooklyn
300,3,38,2.42,272,1,Entire home/apt,Manhattan
350,5,0,0.0,0,1,Entire home/apt,Manhattan
100,75,6,0.17,0,3,Private room,Brooklyn
150,5,28,2.54,62,2,Entire home/apt,Brooklyn
40,10,0,0.0,0,2,Private room,Brooklyn
70,3,18,0.69,0,1,Private room,Manhattan
110,3,94,2.83,26,1,Private room,Manhattan
69,1,1,0.02,0,1,Private room,Manhattan
71,2,30,1.6,0,3,Private room,Brooklyn
275,4,6,0.26,96,1,Entire home/apt,Brooklyn
200,5,1,1.0,31,1,Entire home/apt,Brooklyn
349,2,19,1.03,363,4,Entire home/apt,Brooklyn
69,5,6,0.1,0,2,Private room,Brooklyn
300,30,0,0.0,341,25,Entire home/apt,Manhattan
189,1,40,2.37,73,1,Entire home/apt,Manhattan
85,4,42,1.46,35,2,Private room,Brooklyn
550,3,1,0.09,353,1,Entire home/apt,Manhattan
130,1,8,0.52,0,1,Private room,Brooklyn
119,1,1,0.16,365,33,Private room,Brooklyn
59,1,44,1.8,90,1,Shared room,Brooklyn
149,2,36,0.79,0,1,Entire home/apt,Manhattan
150,3,0,0.0,273,1,Entire home/apt,Manhattan
100,1,0,0.0,0,2,Private room,Brooklyn
50,1,1,0.25,0,1,Private room,Brooklyn
60,1,49,4.85,0,3,Private room,Manhattan
100,29,0,0.0,332,327,Entire home/apt,Manhattan
139,1,20,2.74,355,1,Entire home/apt,Manhattan
89,3,7,0.18,317,1,Private room,Manhattan
395,7,0,0.0,0,1,Entire home/apt,Manhattan
250,3,1,0.32,133,1,Entire home/apt,Brooklyn
55,1,167,2.78,363,10,Private room,Manhattan
160,3,46,3.22,270,1,Entire home/apt,Brooklyn
167,3,4,0.19,326,1,Entire home/apt,Brooklyn
100,1,0,0.0,0,1,Entire home/apt,Manhattan
170,3,6,0.84,170,1,Entire home/apt,Manhattan
175,2,2,0.03,0,1,Entire home/apt,Manhattan
45,2,49,1.95,324,2,Private room,Bronx
75,15,3,0.1,0,1,Private room,Manhattan
70,1,23,6.05,97,2,Private room,Manhattan
50,1,0,0.0,0,1,Private room,Queens
244,2,2,0.83,260,327,Entire home/apt,Manhattan
275,2,0,0.0,0,1,Entire home/apt,Manhattan
125,2,6,0.14,0,1,Entire home/apt,Manhattan
65,2,5,2.24,48,1,Private room,Brooklyn
249,1,0,0.0,298,9,Private room,Manhattan
40,15,2,0.04,0,1,Private room,Brooklyn
179,5,32,2.92,12,1,Entire home/apt,Manhattan
65,30,0,0.0,39,1,Private room,Manhattan
85,1,0,0.0,0,1,Private room,Brooklyn
115,3,15,1.88,10,1,Entire home/apt,Queens
100,1,68,2.62,5,1,Private room,Manhattan
60,7,22,0.98,68,3,Private room,Brooklyn
210,3,0,0.0,161,1,Entire home/apt,Brooklyn
65,2,2,0.07,0,1,Private room,Brooklyn
42,30,1,0.79,235,103,Private room,Queens
120,3,88,2.25,303,1,Entire home/apt,Queens
50,1,5,0.21,0,2,Private room,Brooklyn
80,1,0,0.0,0,1,Private room,Manhattan
65,3,1,0.63,119,1,Private room,Brooklyn
150,1,11,1.43,0,2,Private room,Manhattan
90,2,2,0.05,0,1,Entire home/apt,Brooklyn
170,2,4,1.22,1,1,Entire home/apt,Brooklyn
105,1,38,1.21,0,1,Private room,Brooklyn
55,2,16,4.36,158,1,Private room,Queens
95,7,25,0.3,359,1,Private room,Manhattan
110,3,58,2.49,26,1,Entire home/apt,Manhattan
99,2,35,0.68,76,3,Private room,Brooklyn
65,7,45,0.92,290,1,Private room,Manhattan
255,29,0,0.0,345,96,Entire home/apt,Manhattan
100,1,3,0.13,0,1,Entire home/apt,Brooklyn
185,3,10,1.12,0,1,Entire home/apt,Brooklyn
175,3,6,0.1,0,1,Entire home/apt,Manhattan
215,2,0,0.0,0,2,Entire home/apt,Manhattan
140,2,7,0.14,0,1,Entire home/apt,Brooklyn
195,30,0,0.0,57,87,Entire home/apt,Manhattan
190,3,1,0.08,0,1,Entire home/apt,Brooklyn
87,1,54,5.61,326,1,Entire home/apt,Bronx
200,1,4,3.08,72,1,Entire home/apt,Brooklyn
48,30,0,0.0,68,25,Private room,Brooklyn
55,2,0,0.0,35,1,Private room,Queens
60,5,11,0.47,56,3,Private room,Brooklyn
180,4,5,0.1,184,1,Entire home/apt,Manhattan
75,1,8,0.28,0,1,Private room,Manhattan
85,3,0,0.0,0,1,Private room,Brooklyn
110,4,7,0.2,0,1,Entire home/apt,Brooklyn
200,2,110,4.9,0,1,Entire home/apt,Manhattan
180,6,0,0.0,83,1,Private room,Queens
42,30,1,0.48,346,27,Private room,Brooklyn
85,1,0,0.0,0,1,Private room,Queens
135,2,29,0.93,82,1,Entire home/apt,Brooklyn
175,153,0,0.0,295,2,Entire home/apt,Manhattan
265,2,6,0.18,364,1,Entire home/apt,Manhattan
69,2,6,0.25,0,1,Private room,Brooklyn
41,1,11,0.51,125,2,Shared room,Queens
340,2,1,1.0,302,1,Entire home/apt,Manhattan
150,30,4,1.13,345,1,Entire home/apt,Manhattan
170,30,0,0.0,353,9,Entire home/apt,Manhattan
102,1,10,0.18,4,1,Entire home/apt,Brooklyn
75,3,134,2.88,90,1,Private room,Manhattan
203,2,7,3.13,328,327,Entire home/apt,Manhattan
349,2,1,0.58,365,4,Entire home/apt,Brooklyn
200,10,4,0.12,154,7,Entire home/apt,Manhattan
196,2,21,1.87,202,3,Entire home/apt,Queens
175,1,5,1.9,264,1,Entire home/apt,Brooklyn
45,5,0,0.0,0,2,Private room,Brooklyn
160,90,2,0.07,125,8,Entire home/apt,Manhattan
75,3,0,0.0,0,1,Private room,Brooklyn
81,1,3,0.2,179,1,Private room,Queens
30,4,0,0.0,0,1,Entire home/apt,Brooklyn
140,1,7,0.73,1,7,Private room,Manhattan
115,1,2,0.1,0,1,Entire home/apt,Brooklyn
200,1,0,0.0,0,1,Private room,Brooklyn
200,4,68,0.95,21,1,Entire home/apt,Manhattan
180,1,1,0.05,0,1,Entire home/apt,Manhattan
250,1,7,1.06,5,2,Entire home/apt,Brooklyn
100,1,0,0.0,359,7,Private room,Manhattan
100,2,29,2.17,318,1,Entire home/apt,Brooklyn
100,2,45,3.61,251,1,Private room,Brooklyn
37,4,4,1.05,88,1,Private room,Manhattan
60,1,3,0.96,84,3,Private room,Queens
55,6,7,0.54,179,1,Private room,Brooklyn
140,7,0,0.0,0,1,Entire home/apt,Manhattan
142,30,6,0.15,342,91,Entire home/apt,Manhattan
50,1,2,0.08,0,1,Private room,Manhattan
230,5,14,0.45,9,1,Entire home/apt,Manhattan
200,6,24,0.7,188,1,Entire home/apt,Manhattan
149,4,25,0.68,156,2,Private room,Manhattan
64,2,48,1.0,318,2,Private room,Brooklyn
73,2,97,1.44,359,3,Private room,Queens
263,30,11,0.13,33,2,Entire home/apt,Manhattan
170,3,2,0.17,0,1,Entire home/apt,Manhattan
100,2,0,0.0,0,1,Entire home/apt,Queens
40,1,8,0.36,0,1,Private room,Brooklyn
459,4,1,1.0,87,9,Entire home/apt,Brooklyn
50,3,16,0.62,37,4,Private room,Brooklyn
289,5,15,4.89,146,1,Entire home/apt,Manhattan
49,2,8,2.93,250,8,Private room,Brooklyn
80,5,1,0.05,0,1,Entire home/apt,Brooklyn
169,1,9,0.21,89,2,Private room,Manhattan
89,4,5,1.4,0,1,Private room,Brooklyn
65,4,6,2.07,35,1,Shared room,Manhattan
120,30,0,0.0,0,4,Private room,Brooklyn
106,2,3,0.74,0,2,Entire home/apt,Brooklyn
275,2,6,0.15,0,1,Entire home/apt,Manhattan
104,2,20,2.0,0,1,Entire home/apt,Brooklyn
30,3,0,0.0,360,12,Shared room,Queens
75,4,40,0.89,0,1,Private room,Brooklyn
70,3,3,3.0,27,1,Private room,Brooklyn
98,2,51,4.23,219,4,Private room,Manhattan
136,2,6,0.42,39,1,Entire home/apt,Manhattan
119,1,12,0.45,0,1,Entire home/apt,Manhattan
63,20,31,1.09,218,5,Private room,Manhattan
110,29,10,0.14,205,1,Entire home/apt,Manhattan
250,2,12,3.16,32,1,Entire home/apt,Manhattan
199,3,21,3.0,228,2,Entire home/apt,Manhattan
285,30,1,0.12,324,232,Entire home/apt,Manhattan
47,2,13,0.96,283,1,Private room,Staten Island
65,14,0,0.0,0,3,Private room,Brooklyn
60,1,212,4.95,297,1,Entire home/apt,Queens
60,4,6,0.28,96,1,Private room,Queens
160,2,79,1.38,108,1,Entire home/apt,Manhattan
60,3,5,0.89,110,5,Private room,Brooklyn
50,1,2,2.0,341,1,Private room,Queens
75,1,86,2.63,337,2,Private room,Queens
60,1,66,3.29,19,1,Private room,Queens
265,6,4,2.26,45,1,Entire home/apt,Manhattan
150,7,15,0.27,280,1,Entire home/apt,Brooklyn
165,4,12,0.55,0,1,Entire home/apt,Brooklyn
50,2,9,0.68,28,1,Private room,Queens
145,5,11,0.24,40,1,Entire home/apt,Brooklyn
55,1,1,0.09,87,1,Private room,Brooklyn
650,30,0,0.0,303,1,Entire home/apt,Manhattan
67,14,7,0.15,21,1,Entire home/apt,Manhattan
65,2,10,0.85,186,5,Private room,Brooklyn
135,1,1,1.0,3,1,Entire home/apt,Manhattan
140,4,3,0.14,0,1,Entire home/apt,Manhattan
165,3,4,0.18,0,1,Entire home/apt,Manhattan
50,3,4,0.11,0,1,Private room,Brooklyn
155,5,10,0.12,0,1,Entire home/apt,Brooklyn
195,11,0,0.0,0,1,Private room,Manhattan
99,2,32,1.45,153,4,Entire home/apt,Brooklyn
75,1,20,0.53,128,2,Private room,Manhattan
114,2,81,1.57,160,2,Entire home/apt,Brooklyn
211,3,4,4.0,56,1,Entire home/apt,Manhattan
66,6,3,0.06,0,1,Entire home/apt,Brooklyn
165,4,11,0.11,365,3,Private room,Brooklyn
300,2,24,0.39,23,1,Entire home/apt,Brooklyn
180,2,29,1.96,0,1,Private room,Manhattan
42,30,0,0.0,0,27,Private room,Brooklyn
65,3,2,0.19,179,1,Private room,Brooklyn
129,30,2,0.08,0,1,Entire home/apt,Manhattan
355,4,5,0.64,31,1,Entire home/apt,Manhattan
60,15,12,0.85,21,1,Private room,Queens
99,5,0,0.0,0,1,Private room,Manhattan
105,1,14,3.62,241,12,Private room,Manhattan
85,35,0,0.0,0,1,Entire home/apt,Manhattan
150,3,105,4.23,72,1,Entire home/apt,Brooklyn
250,30,1,1.0,342,1,Entire home/apt,Manhattan
179,30,2,0.06,345,96,Entire home/apt,Manhattan
72,1,2,0.06,0,1,Private room,Brooklyn
55,1,21,7.33,47,2,Private room,Brooklyn
